OBJECTID,STATE_NAME,ZONE_CODE,COUNT,AREA,Population,Year,Scenario,Pop_Type
6101,Kentucky,17,153424,10.654444443592086,4451301.558781212200000,2080,ssp4,urban
6102,Louisiana,18,160534,11.148194443552587,5411520.552880590800000,2080,ssp4,urban
6103,Maine,19,138106,9.590694443677187,1248384.616149653400000,2080,ssp4,urban
6104,Maryland,20,38466,2.671249999786300,7554643.046718607700000,2080,ssp4,urban
6105,Massachusetts,21,32906,2.285138888706077,9175076.530883194900000,2080,ssp4,urban
6106,Michigan,22,243839,16.933263887534224,12911271.437368220000000,2080,ssp4,urban
6107,Minnesota,23,360809,25.056180553551055,5720809.046513745600000,2080,ssp4,urban
6108,Mississippi,24,170685,11.853124999051747,2683132.279745861000000,2080,ssp4,urban
6109,Missouri,25,267867,18.601874998511846,6618008.949858290100000,2080,ssp4,urban
6110,Montana,26,647405,44.958680551958849,747609.030017662790000,2080,ssp4,urban
6111,Nebraska,27,311244,21.614166664937528,1894837.098938543800000,2080,ssp4,urban
6112,Nevada,28,429680,29.838888886501771,2684655.530836668800000,2080,ssp4,urban
6113,New_Hampshire,29,38438,2.669305555342010,1445699.806791063200000,2080,ssp4,urban
6114,New_Jersey,30,29776,2.067777777612355,12206345.922792278000000,2080,ssp4,urban
6115,New_Mexico,31,444872,30.893888886417368,2042873.586310292600000,2080,ssp4,urban
6116,New_York,32,198329,13.772847221120390,26317184.663129814000000,2080,ssp4,urban
6117,North_Carolina,33,182524,12.675277776763751,9915070.061052350300000,2080,ssp4,urban
6118,North_Dakota,34,312792,21.721666664928929,588345.016156749330000,2080,ssp4,urban
6119,Ohio,35,162922,11.314027776872653,15291492.146383971000000,2080,ssp4,urban
6120,Oklahoma,36,258456,17.948333331897462,3796811.191433522900000,2080,ssp4,urban
6121,Oregon,37,404343,28.079374997753643,4285383.279532702600000,2080,ssp4,urban
6122,Pennsylvania,38,180295,12.520486110109468,16365173.097069820000000,2080,ssp4,urban
6123,Puerto_Rico,39,10979,0.762430555494561,1834235.446860373000000,2080,ssp4,urban
6124,Rhode_Island,40,4368,0.303333333309067,1487560.644850801000000,2080,ssp4,urban
6125,South_Carolina,41,111907,7.771319443822737,4903260.402635284700000,2080,ssp4,urban
6126,South_Dakota,42,323617,22.473402775979899,623922.745172985250000,2080,ssp4,urban
6127,Tennessee,43,156528,10.869999999130398,6963063.023669881700000,2080,ssp4,urban
6128,Texas,44,935887,64.992152772578393,27606970.573955275000000,2080,ssp4,urban
6129,Utah,45,323156,22.441388887093574,2913190.562154712200000,2080,ssp4,urban
6130,Vermont,46,39563,2.747430555335761,522358.992678960440000,2080,ssp4,urban
6131,Virginia,47,152101,10.562569443599436,9085227.446023266800000,2080,ssp4,urban
6132,Washington,48,299504,20.798888887224972,7802586.134666083400000,2080,ssp4,urban
6133,West_Virginia,49,93591,6.499374999480049,1775601.174472390200000,2080,ssp4,urban
6134,Wisconsin,50,235836,16.377499998689796,6134251.144006758000000,2080,ssp4,urban
6135,Wyoming,51,402060,27.920833331099658,497389.361837614440000,2080,ssp4,urban
6136,Alaska,52,3955614,274.695416644690970,591932.414634881770000,2080,ssp4,urban
6137,Alabama,1,185181,12.859791665637880,4916741.718572912700000,2090,ssp4,urban
6138,Arizona,2,415878,28.880416664356225,6754544.365340170500000,2090,ssp4,urban
6139,Arkansas,3,195457,13.573402776691902,2572704.162190098300000,2090,ssp4,urban
6140,California,4,595963,41.386319441133530,48473842.263603702000000,2090,ssp4,urban
6141,Colorado,5,403652,28.031388886646372,5573142.246685968700000,2090,ssp4,urban
6142,Connecticut,6,19993,1.388402777666705,4733232.584399255000000,2090,ssp4,urban
6143,Delaware,7,7681,0.533402777735105,1049678.760949276900000,2090,ssp4,urban
6144,DC,8,239,0.016597222220894,849427.163710892200000,2090,ssp4,urban
6145,Florida,9,191589,13.304791665602281,21754449.942898393000000,2090,ssp4,urban
6146,Georgia,10,210680,14.630555554385108,10170105.017885439000000,2090,ssp4,urban
6147,Hawaii,11,20752,1.441111110995822,1531979.456079955700000,2090,ssp4,urban
6148,Idaho,12,350686,24.353194442496182,1386573.509282066300000,2090,ssp4,urban
6149,Illinois,13,221664,15.393333332101863,16728783.786494520000000,2090,ssp4,urban
6150,Indiana,14,142134,9.870416665877031,7671828.263103112600000,2090,ssp4,urban
6151,Iowa,15,228140,15.843055554288107,2902243.231309908900000,2090,ssp4,urban
6152,Kansas,16,316313,21.966180553798257,2993645.470807582100000,2090,ssp4,urban
6153,Kentucky,17,153424,10.654444443592086,4439428.123704521000000,2090,ssp4,urban
6154,Louisiana,18,160534,11.148194443552587,5344475.704296408200000,2090,ssp4,urban
6155,Maine,19,138106,9.590694443677187,1232095.073984228100000,2090,ssp4,urban
6156,Maryland,20,38466,2.671249999786300,7425753.717757748400000,2090,ssp4,urban
6157,Massachusetts,21,32906,2.285138888706077,9026666.134926864900000,2090,ssp4,urban
6158,Michigan,22,243839,16.933263887534224,12688285.850833440000000,2090,ssp4,urban
6159,Minnesota,23,360809,25.056180553551055,5651387.619926618400000,2090,ssp4,urban
6160,Mississippi,24,170685,11.853124999051747,2712527.135680512500000,2090,ssp4,urban
6161,Missouri,25,267867,18.601874998511846,6564164.462170801100000,2090,ssp4,urban
6162,Montana,26,647405,44.958680551958849,737526.007239628580000,2090,ssp4,urban
6163,Nebraska,27,311244,21.614166664937528,1868461.568721822200000,2090,ssp4,urban
6164,Nevada,28,429680,29.838888886501771,2652439.122118026900000,2090,ssp4,urban
6165,New_Hampshire,29,38438,2.669305555342010,1410434.335286155800000,2090,ssp4,urban
6166,New_Jersey,30,29776,2.067777777612355,12005069.211925812000000,2090,ssp4,urban
6167,New_Mexico,31,444872,30.893888886417368,2023581.646512452700000,2090,ssp4,urban
6168,New_York,32,198329,13.772847221120390,25926659.383586522000000,2090,ssp4,urban
6169,North_Carolina,33,182524,12.675277776763751,9712182.948653606700000,2090,ssp4,urban
6170,North_Dakota,34,312792,21.721666664928929,579123.145574963650000,2090,ssp4,urban
6171,Ohio,35,162922,11.314027776872653,15073462.662952445000000,2090,ssp4,urban
6172,Oklahoma,36,258456,17.948333331897462,3768160.088801411000000,2090,ssp4,urban
6173,Oregon,37,404343,28.079374997753643,4230597.484480882100000,2090,ssp4,urban
6174,Pennsylvania,38,180295,12.520486110109468,16064309.072339958000000,2090,ssp4,urban
6175,Puerto_Rico,39,10979,0.762430555494561,1591891.631315708200000,2090,ssp4,urban
6176,Rhode_Island,40,4368,0.303333333309067,1460552.714481899500000,2090,ssp4,urban
6177,South_Carolina,41,111907,7.771319443822737,4823636.730068008400000,2090,ssp4,urban
6178,South_Dakota,42,323617,22.473402775979899,616946.423087881650000,2090,ssp4,urban
6179,Tennessee,43,156528,10.869999999130398,6869941.733200336800000,2090,ssp4,urban
6180,Texas,44,935887,64.992152772578393,27247244.013809532000000,2090,ssp4,urban
6181,Utah,45,323156,22.441388887093574,2871889.610387474300000,2090,ssp4,urban
6182,Vermont,46,39563,2.747430555335761,519977.602415391360000,2090,ssp4,urban
6183,Virginia,47,152101,10.562569443599436,8954126.038532633300000,2090,ssp4,urban
6184,Washington,48,299504,20.798888887224972,7689152.206528219400000,2090,ssp4,urban
6185,West_Virginia,49,93591,6.499374999480049,1754646.636718223300000,2090,ssp4,urban
6186,Wisconsin,50,235836,16.377499998689796,6058874.025412893900000,2090,ssp4,urban
6187,Wyoming,51,402060,27.920833331099658,491508.808129514920000,2090,ssp4,urban
6188,Alaska,52,3955614,274.695416644690970,584455.327387928260000,2090,ssp4,urban
6189,Alabama,1,185181,12.859791665637880,4763129.544141778700000,2100,ssp4,urban
6190,Arizona,2,415878,28.880416664356225,6573382.268462721300000,2100,ssp4,urban
6191,Arkansas,3,195457,13.573402776691902,2519344.083710476300000,2100,ssp4,urban
6192,California,4,595963,41.386319441133530,47079234.793240666000000,2100,ssp4,urban
6193,Colorado,5,403652,28.031388886646372,5413662.186450142400000,2100,ssp4,urban
6194,Connecticut,6,19993,1.388402777666705,4576732.476742918600000,2100,ssp4,urban
6195,Delaware,7,7681,0.533402777735105,1013402.393207281600000,2100,ssp4,urban
6196,DC,8,239,0.016597222220894,824969.038612246510000,2100,ssp4,urban
6197,Florida,9,191589,13.304791665602281,21111536.711425729000000,2100,ssp4,urban
6198,Georgia,10,210680,14.630555554385108,9861784.117442628400000,2100,ssp4,urban
6199,Hawaii,11,20752,1.441111110995822,1488819.883543261100000,2100,ssp4,urban
6200,Idaho,12,350686,24.353194442496182,1350197.737664185900000,2100,ssp4,urban
6201,Illinois,13,221664,15.393333332101863,16279493.082432311000000,2100,ssp4,urban
6202,Indiana,14,142134,9.870416665877031,7454417.699988270200000,2100,ssp4,urban
6203,Iowa,15,228140,15.843055554288107,2832410.932474379400000,2100,ssp4,urban
6204,Kansas,16,316313,21.966180553798257,2920169.297342381400000,2100,ssp4,urban
6205,Kentucky,17,153424,10.654444443592086,4355060.567248456200000,2100,ssp4,urban
6206,Louisiana,18,160534,11.148194443552587,5191674.799435778500000,2100,ssp4,urban
6207,Maine,19,138106,9.590694443677187,1195458.901178008200000,2100,ssp4,urban
6208,Maryland,20,38466,2.671249999786300,7190858.232637991200000,2100,ssp4,urban
6209,Massachusetts,21,32906,2.285138888706077,8750996.309150386600000,2100,ssp4,urban
6210,Michigan,22,243839,16.933263887534224,12272010.856117075000000,2100,ssp4,urban
6211,Minnesota,23,360809,25.056180553551055,5503351.169162335800000,2100,ssp4,urban
6212,Mississippi,24,170685,11.853124999051747,2696430.784478550300000,2100,ssp4,urban
6213,Missouri,25,267867,18.601874998511846,6406305.786353069400000,2100,ssp4,urban
6214,Montana,26,647405,44.958680551958849,717682.458054043350000,2100,ssp4,urban
6215,Nebraska,27,311244,21.614166664937528,1816391.043723462100000,2100,ssp4,urban
6216,Nevada,28,429680,29.838888886501771,2584082.167331260200000,2100,ssp4,urban
6217,New_Hampshire,29,38438,2.669305555342010,1365479.590707464400000,2100,ssp4,urban
6218,New_Jersey,30,29776,2.067777777612355,11635125.062383337000000,2100,ssp4,urban
6219,New_Mexico,31,444872,30.893888886417368,1970609.801924212400000,2100,ssp4,urban
6220,New_York,32,198329,13.772847221120390,25164179.325733960000000,2100,ssp4,urban
6221,North_Carolina,33,182524,12.675277776763751,9378311.817063147200000,2100,ssp4,urban
6222,North_Dakota,34,312792,21.721666664928929,563250.029321867390000,2100,ssp4,urban
6223,Ohio,35,162922,11.314027776872653,14604451.761144225000000,2100,ssp4,urban
6224,Oklahoma,36,258456,17.948333331897462,3685806.622739289900000,2100,ssp4,urban
6225,Oregon,37,404343,28.079374997753643,4105838.878102432000000,2100,ssp4,urban
6226,Pennsylvania,38,180295,12.520486110109468,15533897.780837644000000,2100,ssp4,urban
6227,Puerto_Rico,39,10979,0.762430555494561,1376579.561559796300000,2100,ssp4,urban
6228,Rhode_Island,40,4368,0.303333333309067,1413802.562600190100000,2100,ssp4,urban
6229,South_Carolina,41,111907,7.771319443822737,4676321.783598153900000,2100,ssp4,urban
6230,South_Dakota,42,323617,22.473402775979899,602703.630624643060000,2100,ssp4,urban
6231,Tennessee,43,156528,10.869999999130398,6679376.328075775900000,2100,ssp4,urban
6232,Texas,44,935887,64.992152772578393,26493923.961378202000000,2100,ssp4,urban
6233,Utah,45,323156,22.441388887093574,2791772.388831233600000,2100,ssp4,urban
6234,Vermont,46,39563,2.747430555335761,507365.012834048130000,2100,ssp4,urban
6235,Virginia,47,152101,10.562569443599436,8685484.786597326400000,2100,ssp4,urban
6236,Washington,48,299504,20.798888887224972,7463502.732130412000000,2100,ssp4,urban
6237,West_Virginia,49,93591,6.499374999480049,1706613.483102337500000,2100,ssp4,urban
6238,Wisconsin,50,235836,16.377499998689796,5914378.709311013100000,2100,ssp4,urban
6239,Wyoming,51,402060,27.920833331099658,479081.736853844950000,2100,ssp4,urban
6240,Alaska,52,3955614,274.695416644690970,568024.030240721770000,2100,ssp4,urban
6241,Alabama,1,185181,12.859791665637880,1799563.101490527600000,2010,ssp5,rural
6242,Arizona,2,415878,28.880416664356225,744553.774618767550000,2010,ssp5,rural
6243,Arkansas,3,195457,13.573402776691902,1228411.598671537600000,2010,ssp5,rural
6244,California,4,595963,41.386319441133530,1965598.966703818600000,2010,ssp5,rural
6245,Colorado,5,403652,28.031388886646372,715677.066785266740000,2010,ssp5,rural
6246,Connecticut,6,19993,1.388402777666705,207287.715858025590000,2010,ssp5,rural
6247,Delaware,7,7681,0.533402777735105,111753.658614587070000,2010,ssp5,rural
6248,DC,8,239,0.016597222220894,0.000000000000000,2010,ssp5,rural
6249,Florida,9,191589,13.304791665602281,1486060.764592823800000,2010,ssp5,rural
6250,Georgia,10,210680,14.630555554385108,2173150.201200916900000,2010,ssp5,rural
6251,Hawaii,11,20752,1.441111110995822,140728.681234899560000,2010,ssp5,rural
6252,Idaho,12,350686,24.353194442496182,437252.581568896540000,2010,ssp5,rural
6253,Illinois,13,221664,15.393333332101863,1632372.646394766400000,2010,ssp5,rural
6254,Indiana,14,142134,9.870416665877031,1676196.178640965600000,2010,ssp5,rural
6255,Iowa,15,228140,15.843055554288107,1176407.625542775300000,2010,ssp5,rural
6256,Kansas,16,316313,21.966180553798257,869587.505123453210000,2010,ssp5,rural
6257,Kentucky,17,153424,10.654444443592086,1731409.779915044100000,2010,ssp5,rural
6258,Louisiana,18,160534,11.148194443552587,1194493.952700909500000,2010,ssp5,rural
6259,Maine,19,138106,9.590694443677187,636400.114405472760000,2010,ssp5,rural
6260,Maryland,20,38466,2.671249999786300,475777.391622339840000,2010,ssp5,rural
6261,Massachusetts,21,32906,2.285138888706077,273513.189480093420000,2010,ssp5,rural
6262,Michigan,22,243839,16.933263887534224,2249309.500496194200000,2010,ssp5,rural
6263,Minnesota,23,360809,25.056180553551055,1341903.154531633900000,2010,ssp5,rural
6264,Mississippi,24,170685,11.853124999051747,1386191.515838015400000,2010,ssp5,rural
6265,Missouri,25,267867,18.601874998511846,1639251.695667245700000,2010,ssp5,rural
6266,Montana,26,647405,44.958680551958849,444573.703298243580000,2010,ssp5,rural
6267,Nebraska,27,311244,21.614166664937528,558880.924806213700000,2010,ssp5,rural
6268,Nevada,28,429680,29.838888886501771,278128.152445316310000,2010,ssp5,rural
6269,New_Hampshire,29,38438,2.669305555342010,415260.218692015570000,2010,ssp5,rural
6270,New_Jersey,30,29776,2.067777777612355,266321.191154569500000,2010,ssp5,rural
6271,New_Mexico,31,444872,30.893888886417368,573523.875761115110000,2010,ssp5,rural
6272,New_York,32,198329,13.772847221120390,2096727.990459889900000,2010,ssp5,rural
6273,North_Carolina,33,182524,12.675277776763751,2576920.950301277900000,2010,ssp5,rural
6274,North_Dakota,34,312792,21.721666664928929,280408.650557347220000,2010,ssp5,rural
6275,Ohio,35,162922,11.314027776872653,2207514.224247407600000,2010,ssp5,rural
6276,Oklahoma,36,258456,17.948333331897462,1252614.769384936000000,2010,ssp5,rural
6277,Oregon,37,404343,28.079374997753643,759030.290304583500000,2010,ssp5,rural
6278,Pennsylvania,38,180295,12.520486110109468,2282307.783500467400000,2010,ssp5,rural
6279,Puerto_Rico,39,10979,0.762430555494561,42359.682632707059000,2010,ssp5,rural
6280,Rhode_Island,40,4368,0.303333333309067,55275.280466321041000,2010,ssp5,rural
6281,South_Carolina,41,111907,7.771319443822737,1281209.295463397600000,2010,ssp5,rural
6282,South_Dakota,42,323617,22.473402775979899,399542.004137302870000,2010,ssp5,rural
6283,Tennessee,43,156528,10.869999999130398,1808472.767465449900000,2010,ssp5,rural
6284,Texas,44,935887,64.992152772578393,3621258.677119117200000,2010,ssp5,rural
6285,Utah,45,323156,22.441388887093574,352525.959840635770000,2010,ssp5,rural
6286,Vermont,46,39563,2.747430555335761,386660.617947735010000,2010,ssp5,rural
6287,Virginia,47,152101,10.562569443599436,1740522.389541799000000,2010,ssp5,rural
6288,Washington,48,299504,20.798888887224972,904374.149456988670000,2010,ssp5,rural
6289,West_Virginia,49,93591,6.499374999480049,959684.719693240360000,2010,ssp5,rural
6290,Wisconsin,50,235836,16.377499998689796,1657526.893484131000000,2010,ssp5,rural
6291,Wyoming,51,402060,27.920833331099658,189284.384323604750000,2010,ssp5,rural
6292,Alaska,52,3955614,274.695416644690970,151087.958741612500000,2010,ssp5,rural
6293,Alabama,1,185181,12.859791665637880,1703638.715610486500000,2020,ssp5,rural
6294,Arizona,2,415878,28.880416664356225,755857.890656402330000,2020,ssp5,rural
6295,Arkansas,3,195457,13.573402776691902,1215875.081328641900000,2020,ssp5,rural
6296,California,4,595963,41.386319441133530,1802383.852301615800000,2020,ssp5,rural
6297,Colorado,5,403652,28.031388886646372,731048.841012019430000,2020,ssp5,rural
6298,Connecticut,6,19993,1.388402777666705,105444.817693371090000,2020,ssp5,rural
6299,Delaware,7,7681,0.533402777735105,65651.742430352198000,2020,ssp5,rural
6300,DC,8,239,0.016597222220894,0.000000000000000,2020,ssp5,rural
6301,Florida,9,191589,13.304791665602281,1344753.826297556700000,2020,ssp5,rural
6302,Georgia,10,210680,14.630555554385108,1957055.286563579900000,2020,ssp5,rural
6303,Hawaii,11,20752,1.441111110995822,127618.616035159580000,2020,ssp5,rural
6304,Idaho,12,350686,24.353194442496182,448933.260005787130000,2020,ssp5,rural
6305,Illinois,13,221664,15.393333332101863,1616109.818164493700000,2020,ssp5,rural
6306,Indiana,14,142134,9.870416665877031,1597862.671410740400000,2020,ssp5,rural
6307,Iowa,15,228140,15.843055554288107,1210260.802362269500000,2020,ssp5,rural
6308,Kansas,16,316313,21.966180553798257,883648.947027684540000,2020,ssp5,rural
6309,Kentucky,17,153424,10.654444443592086,1738071.332901947900000,2020,ssp5,rural
6310,Louisiana,18,160534,11.148194443552587,1166926.674748376500000,2020,ssp5,rural
6311,Maine,19,138106,9.590694443677187,612495.661455315300000,2020,ssp5,rural
6312,Maryland,20,38466,2.671249999786300,318418.444040945500000,2020,ssp5,rural
6313,Massachusetts,21,32906,2.285138888706077,160775.943820834330000,2020,ssp5,rural
6314,Michigan,22,243839,16.933263887534224,1999545.523995686600000,2020,ssp5,rural
6315,Minnesota,23,360809,25.056180553551055,1336373.572251447900000,2020,ssp5,rural
6316,Mississippi,24,170685,11.853124999051747,1412647.572833457700000,2020,ssp5,rural
6317,Missouri,25,267867,18.601874998511846,1654575.803800427400000,2020,ssp5,rural
6318,Montana,26,647405,44.958680551958849,461417.692706805250000,2020,ssp5,rural
6319,Nebraska,27,311244,21.614166664937528,573201.090725215850000,2020,ssp5,rural
6320,Nevada,28,429680,29.838888886501771,282526.914023510470000,2020,ssp5,rural
6321,New_Hampshire,29,38438,2.669305555342010,348944.777164279310000,2020,ssp5,rural
6322,New_Jersey,30,29776,2.067777777612355,120600.349843355330000,2020,ssp5,rural
6323,New_Mexico,31,444872,30.893888886417368,572665.283570999510000,2020,ssp5,rural
6324,New_York,32,198329,13.772847221120390,1865094.637035204300000,2020,ssp5,rural
6325,North_Carolina,33,182524,12.675277776763751,2065438.678703598900000,2020,ssp5,rural
6326,North_Dakota,34,312792,21.721666664928929,280033.569207502240000,2020,ssp5,rural
6327,Ohio,35,162922,11.314027776872653,1885019.010687522800000,2020,ssp5,rural
6328,Oklahoma,36,258456,17.948333331897462,1259646.876350989800000,2020,ssp5,rural
6329,Oregon,37,404343,28.079374997753643,753274.554510190850000,2020,ssp5,rural
6330,Pennsylvania,38,180295,12.520486110109468,1791312.543238031200000,2020,ssp5,rural
6331,Puerto_Rico,39,10979,0.762430555494561,6575.532740884460500,2020,ssp5,rural
6332,Rhode_Island,40,4368,0.303333333309067,24601.256640629028000,2020,ssp5,rural
6333,South_Carolina,41,111907,7.771319443822737,1155060.649014154700000,2020,ssp5,rural
6334,South_Dakota,42,323617,22.473402775979899,413309.734730302710000,2020,ssp5,rural
6335,Tennessee,43,156528,10.869999999130398,1666140.783225540100000,2020,ssp5,rural
6336,Texas,44,935887,64.992152772578393,3489311.664223179200000,2020,ssp5,rural
6337,Utah,45,323156,22.441388887093574,347660.606354664780000,2020,ssp5,rural
6338,Vermont,46,39563,2.747430555335761,376623.032750998740000,2020,ssp5,rural
6339,Virginia,47,152101,10.562569443599436,1665238.512926791300000,2020,ssp5,rural
6340,Washington,48,299504,20.798888887224972,832785.593800636940000,2020,ssp5,rural
6341,West_Virginia,49,93591,6.499374999480049,915674.765781470690000,2020,ssp5,rural
6342,Wisconsin,50,235836,16.377499998689796,1602293.888239749000000,2020,ssp5,rural
6343,Wyoming,51,402060,27.920833331099658,194995.473536206500000,2020,ssp5,rural
6344,Alaska,52,3955614,274.695416644690970,151522.376635020660000,2020,ssp5,rural
6345,Alabama,1,185181,12.859791665637880,1564149.414801775200000,2030,ssp5,rural
6346,Arizona,2,415878,28.880416664356225,772873.624149406910000,2030,ssp5,rural
6347,Arkansas,3,195457,13.573402776691902,1223610.808664459000000,2030,ssp5,rural
6348,California,4,595963,41.386319441133530,1690325.228960041900000,2030,ssp5,rural
6349,Colorado,5,403652,28.031388886646372,742360.361164157050000,2030,ssp5,rural
6350,Connecticut,6,19993,1.388402777666705,56153.323138668202000,2030,ssp5,rural
6351,Delaware,7,7681,0.533402777735105,36881.387954829050000,2030,ssp5,rural
6352,DC,8,239,0.016597222220894,0.000000000000000,2030,ssp5,rural
6353,Florida,9,191589,13.304791665602281,1183204.257069456600000,2030,ssp5,rural
6354,Georgia,10,210680,14.630555554385108,1734042.612155251900000,2030,ssp5,rural
6355,Hawaii,11,20752,1.441111110995822,121273.458953498560000,2030,ssp5,rural
6356,Idaho,12,350686,24.353194442496182,478786.248182734420000,2030,ssp5,rural
6357,Illinois,13,221664,15.393333332101863,1615522.711701744000000,2030,ssp5,rural
6358,Indiana,14,142134,9.870416665877031,1493157.897486043200000,2030,ssp5,rural
6359,Iowa,15,228140,15.843055554288107,1265267.328759685600000,2030,ssp5,rural
6360,Kansas,16,316313,21.966180553798257,883859.292021576900000,2030,ssp5,rural
6361,Kentucky,17,153424,10.654444443592086,1620269.912154460100000,2030,ssp5,rural
6362,Louisiana,18,160534,11.148194443552587,1108488.510717527000000,2030,ssp5,rural
6363,Maine,19,138106,9.590694443677187,567786.953043760030000,2030,ssp5,rural
6364,Maryland,20,38466,2.671249999786300,247181.403922459930000,2030,ssp5,rural
6365,Massachusetts,21,32906,2.285138888706077,123029.843142723450000,2030,ssp5,rural
6366,Michigan,22,243839,16.933263887534224,1748121.509970943700000,2030,ssp5,rural
6367,Minnesota,23,360809,25.056180553551055,1382464.563803816000000,2030,ssp5,rural
6368,Mississippi,24,170685,11.853124999051747,1432779.190511398500000,2030,ssp5,rural
6369,Missouri,25,267867,18.601874998511846,1704162.818786064400000,2030,ssp5,rural
6370,Montana,26,647405,44.958680551958849,490260.313834715290000,2030,ssp5,rural
6371,Nebraska,27,311244,21.614166664937528,597288.016400550720000,2030,ssp5,rural
6372,Nevada,28,429680,29.838888886501771,295335.105062550690000,2030,ssp5,rural
6373,New_Hampshire,29,38438,2.669305555342010,288597.924975657020000,2030,ssp5,rural
6374,New_Jersey,30,29776,2.067777777612355,68073.844071016443000,2030,ssp5,rural
6375,New_Mexico,31,444872,30.893888886417368,585766.009286874670000,2030,ssp5,rural
6376,New_York,32,198329,13.772847221120390,1671750.946436417800000,2030,ssp5,rural
6377,North_Carolina,33,182524,12.675277776763751,1636902.405924809200000,2030,ssp5,rural
6378,North_Dakota,34,312792,21.721666664928929,291586.518413732820000,2030,ssp5,rural
6379,Ohio,35,162922,11.314027776872653,1589326.693831696900000,2030,ssp5,rural
6380,Oklahoma,36,258456,17.948333331897462,1267393.968402125900000,2030,ssp5,rural
6381,Oregon,37,404343,28.079374997753643,743116.498478229390000,2030,ssp5,rural
6382,Pennsylvania,38,180295,12.520486110109468,1452185.342583692900000,2030,ssp5,rural
6383,Puerto_Rico,39,10979,0.762430555494561,3750.359570192173100,2030,ssp5,rural
6384,Rhode_Island,40,4368,0.303333333309067,12387.211269978085000,2030,ssp5,rural
6385,South_Carolina,41,111907,7.771319443822737,993695.179891332520000,2030,ssp5,rural
6386,South_Dakota,42,323617,22.473402775979899,442824.321563945680000,2030,ssp5,rural
6387,Tennessee,43,156528,10.869999999130398,1473179.987717423100000,2030,ssp5,rural
6388,Texas,44,935887,64.992152772578393,3444643.699794865700000,2030,ssp5,rural
6389,Utah,45,323156,22.441388887093574,360445.484826662170000,2030,ssp5,rural
6390,Vermont,46,39563,2.747430555335761,379295.052714853720000,2030,ssp5,rural
6391,Virginia,47,152101,10.562569443599436,1521482.861099948200000,2030,ssp5,rural
6392,Washington,48,299504,20.798888887224972,809278.145962725280000,2030,ssp5,rural
6393,West_Virginia,49,93591,6.499374999480049,864190.931604849990000,2030,ssp5,rural
6394,Wisconsin,50,235836,16.377499998689796,1597569.943460196500000,2030,ssp5,rural
6395,Wyoming,51,402060,27.920833331099658,203506.758465301160000,2030,ssp5,rural
6396,Alaska,52,3955614,274.695416644690970,150742.850449065910000,2030,ssp5,rural
6397,Alabama,1,185181,12.859791665637880,1390473.495697042900000,2040,ssp5,rural
6398,Arizona,2,415878,28.880416664356225,797965.170018369450000,2040,ssp5,rural
6399,Arkansas,3,195457,13.573402776691902,1192321.574138541500000,2040,ssp5,rural
6400,California,4,595963,41.386319441133530,1631141.181510557900000,2040,ssp5,rural
6401,Colorado,5,403652,28.031388886646372,747459.844535114010000,2040,ssp5,rural
6402,Connecticut,6,19993,1.388402777666705,40622.601052715472000,2040,ssp5,rural
6403,Delaware,7,7681,0.533402777735105,14892.483086062415000,2040,ssp5,rural
6404,DC,8,239,0.016597222220894,0.000000000000000,2040,ssp5,rural
6405,Florida,9,191589,13.304791665602281,1052091.787418849300000,2040,ssp5,rural
6406,Georgia,10,210680,14.630555554385108,1527625.247676295700000,2040,ssp5,rural
6407,Hawaii,11,20752,1.441111110995822,119090.597867557280000,2040,ssp5,rural
6408,Idaho,12,350686,24.353194442496182,487201.497186877880000,2040,ssp5,rural
6409,Illinois,13,221664,15.393333332101863,1566771.203258866400000,2040,ssp5,rural
6410,Indiana,14,142134,9.870416665877031,1275157.180118444800000,2040,ssp5,rural
6411,Iowa,15,228140,15.843055554288107,1314795.691161708000000,2040,ssp5,rural
6412,Kansas,16,316313,21.966180553798257,887931.509269593870000,2040,ssp5,rural
6413,Kentucky,17,153424,10.654444443592086,1485794.097638517600000,2040,ssp5,rural
6414,Louisiana,18,160534,11.148194443552587,1022120.712066511600000,2040,ssp5,rural
6415,Maine,19,138106,9.590694443677187,506965.002186282540000,2040,ssp5,rural
6416,Maryland,20,38466,2.671249999786300,187065.952954380920000,2040,ssp5,rural
6417,Massachusetts,21,32906,2.285138888706077,110281.247012341740000,2040,ssp5,rural
6418,Michigan,22,243839,16.933263887534224,1420186.866306127500000,2040,ssp5,rural
6419,Minnesota,23,360809,25.056180553551055,1421241.625456728500000,2040,ssp5,rural
6420,Mississippi,24,170685,11.853124999051747,1431399.845972307500000,2040,ssp5,rural
6421,Missouri,25,267867,18.601874998511846,1700197.071541140300000,2040,ssp5,rural
6422,Montana,26,647405,44.958680551958849,510483.940115651470000,2040,ssp5,rural
6423,Nebraska,27,311244,21.614166664937528,622230.829555914270000,2040,ssp5,rural
6424,Nevada,28,429680,29.838888886501771,302288.552069877270000,2040,ssp5,rural
6425,New_Hampshire,29,38438,2.669305555342010,232314.727083658970000,2040,ssp5,rural
6426,New_Jersey,30,29776,2.067777777612355,45485.808740009728000,2040,ssp5,rural
6427,New_Mexico,31,444872,30.893888886417368,616598.285021046410000,2040,ssp5,rural
6428,New_York,32,198329,13.772847221120390,1449076.232131703800000,2040,ssp5,rural
6429,North_Carolina,33,182524,12.675277776763751,1225484.643712750600000,2040,ssp5,rural
6430,North_Dakota,34,312792,21.721666664928929,303896.172396995010000,2040,ssp5,rural
